Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6lu7_idAAAGgen4,-11.2,6.795,1.712
6lu7_idAAAJgen4,-11.2,8.069,1.49
6lu7_idAABAgen4,-11.1,10.311,1.828
6lu7_idAABAgen4,-11.1,36.134,30.038
6lu7_idAAAXgen4,-11.1,7.481,1.512
6lu7_idAAAXgen4,-11.1,20.827,14.053
6lu7_idAAAQgen4,-11.1,35.513,30.734
6lu7_idAAAQgen4,-11.1,36.657,30.47
6lu7_idAAASgen4,-11.1,6.795,1.783
6lu7_idAAAUgen4,-11.0,2.151,1.471
6lu7_idAAAQgen4,-11.0,10.855,1.979
6lu7_idAAAQgen4,-11.0,36.345,30.7
6lu7_idAAAQgen4,-11.0,4.261,2.251
6lu7_idAABAgen4,-10.9,15.516,10.048
6lu7_idAAAHgen4,-10.9,42.208,37.211
6lu7_idAABAgen4,-10.8,6.422,1.492
6lu7_idAAAXgen4,-10.8,6.638,3.499
6lu7_idAAAWgen4,-10.8,0.0,0.0
6lu7_idAAAUgen4,-10.8,7.283,2.73
6lu7_idAAAUgen4,-10.8,11.639,5.953
6lu7_idAAAHgen4,-10.8,5.728,3.439
6lu7_idAAASgen4,-10.8,9.551,2.189
6lu7_idAAAXgen4,-10.7,32.727,31.2
6lu7_idAAAUgen4,-10.7,30.38,26.772
6lu7_idAAAGgen4,-10.7,5.557,1.915
6lu7_idAAAHgen4,-10.7,6.819,2.601
6lu7_idAAASgen4,-10.7,8.938,2.966
6lu7_idAABCgen4,-10.6,13.856,3.406
6lu7_idAABCgen4,-10.6,18.771,11.032
6lu7_idAABAgen4,-10.6,13.871,7.965
6lu7_idAABAgen4,-10.6,19.292,13.109
6lu7_idAAAXgen4,-10.6,9.167,2.719
6lu7_idAAAWgen4,-10.6,13.953,11.178
6lu7_idAAAGgen4,-10.6,7.229,1.913
6lu7_idAAAOgen4,-10.6,0.0,0.0
6lu7_idAAASgen4,-10.6,5.552,1.89
6lu7_idAAAXgen4,-10.5,18.225,11.593
6lu7_idAAAXgen4,-10.5,35.058,30.174
6lu7_idAAAHgen4,-10.5,7.597,2.507
6lu7_idAAAHgen4,-10.5,9.906,4.019
6lu7_idAAASgen4,-10.5,9.575,2.056
6lu7_idAAASgen4,-10.5,6.126,1.865
6lu7_idAAAUgen4,-10.4,7.607,2.899
6lu7_idAAAUgen4,-10.4,16.721,9.035
6lu7_idAAAHgen4,-10.4,8.58,2.534
6lu7_idAAAPgen4,-10.4,0.0,0.0
6lu7_idAABCgen4,-10.3,15.858,7.972
6lu7_idAAAZgen4,-10.3,0.0,0.0
6lu7_idAAAWgen4,-10.3,10.995,3.159
6lu7_idAAAUgen4,-10.3,20.043,16.733
6lu7_idAAAGgen4,-10.3,33.003,31.528
6lu7_idAAAGgen4,-10.3,5.26,3.158
6lu7_idAAAOgen4,-10.3,18.723,13.353
6lu7_idAAAOgen4,-10.3,10.782,4.378
6lu7_idAAAGgen4,-10.2,8.186,3.315
6lu7_idAAAGgen4,-10.2,8.128,3.079
6lu7_idAAAHgen4,-10.2,43.075,37.675
6lu7_idAAAJgen4,-10.2,8.965,1.88
6lu7_idAAAJgen4,-10.2,44.224,37.856
6lu7_idAAAPgen4,-10.2,7.378,1.479
6lu7_idAAASgen4,-10.2,33.039,31.519
6lu7_idAAAWgen4,-10.1,37.569,34.63
6lu7_idAAAJgen4,-10.1,10.317,3.463
6lu7_idAAAOgen4,-10.1,12.831,2.896
6lu7_idAAAZgen4,-10.0,9.367,1.498
6lu7_idAAAZgen4,-10.0,14.108,10.515
6lu7_idAAAWgen4,-10.0,39.63,36.176
6lu7_idAAAIgen4,-10.0,0.0,0.0
6lu7_idAAAJgen4,-10.0,34.346,28.759
6lu7_idAAAJgen4,-10.0,44.354,38.212
6lu7_idAAALgen4,-10.0,0.0,0.0
6lu7_idAAAWgen4,-9.9,23.703,20.763
6lu7_idAAACgen4,-9.9,0.0,0.0
6lu7_idAAAGgen4,-9.9,7.96,2.843
6lu7_idAAAJgen4,-9.9,19.985,13.22
6lu7_idAAAOgen4,-9.9,8.595,4.23
6lu7_idAAAWgen4,-9.8,33.857,28.641
6lu7_idAAAWgen4,-9.8,26.555,23.281
6lu7_idAAACgen4,-9.8,25.264,21.368
6lu7_idAAAOgen4,-9.8,7.327,2.871
6lu7_idAAAWgen4,-9.7,7.129,2.133
6lu7_idAAAAgen4,-9.7,0.0,0.0
6lu7_idAAACgen4,-9.7,24.981,21.341
6lu7_idAAAOgen4,-9.7,6.67,2.749
6lu7_idAAAPgen4,-9.7,7.853,2.998
6lu7_idAAAIgen4,-9.6,2.985,1.388
6lu7_idAAAOgen4,-9.6,10.67,4.433
6lu7_idAAAOgen4,-9.6,19.279,13.631
6lu7_idAAAZgen4,-9.5,33.626,28.427
6lu7_idAAAZgen4,-9.5,23.237,19.047
6lu7_idAAALgen4,-9.5,14.137,8.461
6lu7_idAAALgen4,-9.5,9.406,2.682
6lu7_idAAAPgen4,-9.5,8.304,2.654
6lu7_idAAAPgen4,-9.5,8.448,2.934
6lu7_idAAAPgen4,-9.5,6.883,3.335
6lu7_idAABBgen4,-9.4,0.0,0.0
6lu7_idAAAAgen4,-9.4,22.156,15.703
6lu7_idAAAIgen4,-9.4,25.061,22.602
6lu7_idAAAIgen4,-9.4,24.614,18.429
6lu7_idAAALgen4,-9.4,21.512,13.062
6lu7_idAAALgen4,-9.4,2.716,2.143
6lu7_idAAALgen4,-9.4,21.939,13.335
6lu7_idAAARgen4,-9.4,0.0,0.0
6lu7_idAAAZgen4,-9.3,31.015,29.967
6lu7_idAAAZgen4,-9.3,18.45,12.088
6lu7_idAAAZgen4,-9.3,23.77,20.678
6lu7_idAAARgen4,-9.3,24.011,20.605
6lu7_idAABBgen4,-9.2,6.147,4.081
6lu7_idAAAZgen4,-9.2,31.579,29.689
6lu7_idAAAYgen4,-9.2,0.0,0.0
6lu7_idAAAAgen4,-9.2,16.279,10.303
6lu7_idAAAIgen4,-9.2,22.732,18.789
6lu7_idAAALgen4,-9.2,47.92,42.29
6lu7_idAAAPgen4,-9.2,30.535,28.173
6lu7_idAAAPgen4,-9.2,7.871,2.396
6lu7_idAAAAgen4,-9.1,16.607,14.239
6lu7_idAAAIgen4,-9.1,18.715,8.598
6lu7_idAAAIgen4,-9.1,8.31,5.264
6lu7_idAAALgen4,-9.1,13.15,6.824
6lu7_idAABBgen4,-9.0,19.092,13.946
6lu7_idAAAAgen4,-9.0,33.278,29.2
6lu7_idAAACgen4,-9.0,27.411,22.978
6lu7_idAAACgen4,-9.0,25.605,20.4
6lu7_idAAAIgen4,-9.0,19.521,8.985
6lu7_idAAAIgen4,-9.0,24.067,19.141
6lu7_idAAALgen4,-9.0,15.181,9.49
6lu7_idAAAPgen4,-9.0,8.373,3.169
6lu7_idAAARgen4,-9.0,26.064,22.271
6lu7_idAABBgen4,-8.9,9.165,3.447
6lu7_idAAAYgen4,-8.9,25.396,20.583
6lu7_idAAAYgen4,-8.9,6.708,3.536
6lu7_idAAAYgen4,-8.9,7.221,2.549
6lu7_idAAAYgen4,-8.9,24.712,19.848
6lu7_idAAAAgen4,-8.9,25.056,17.311
6lu7_idAAARgen4,-8.9,25.987,22.413
6lu7_idAAAYgen4,-8.8,6.989,2.738
6lu7_idAAAAgen4,-8.8,22.293,19.068
6lu7_idAAACgen4,-8.8,15.194,7.813
6lu7_idAAACgen4,-8.8,26.95,22.06
6lu7_idAAACgen4,-8.8,25.148,22.818
6lu7_idAAACgen4,-8.8,21.584,14.438
6lu7_idAAARgen4,-8.8,36.601,34.023
6lu7_idAABBgen4,-8.7,25.035,23.111
6lu7_idAAAYgen4,-8.7,4.965,1.8
6lu7_idAAAYgen4,-8.7,3.332,2.047
6lu7_idAAAAgen4,-8.7,23.782,18.329
6lu7_idAAAAgen4,-8.7,31.796,27.384
6lu7_idAAARgen4,-8.7,18.964,16.37
6lu7_idAABBgen4,-8.6,11.647,4.3
6lu7_idAAAYgen4,-8.6,7.647,2.75
6lu7_idAAARgen4,-8.6,13.465,10.529
6lu7_idAAAKgen4,-8.5,0.0,0.0
6lu7_idAAARgen4,-8.5,11.432,8.667
6lu7_idAAARgen4,-8.5,27.962,26.367
6lu7_idAABBgen4,-8.3,20.414,16.954
6lu7_idAAAKgen4,-8.3,23.427,19.21
6lu7_idAABBgen4,-8.2,27.307,23.444
6lu7_idAAAKgen4,-8.2,4.889,2.389
6lu7_idAABBgen4,-8.1,31.57,27.831
6lu7_idAAAKgen4,-8.1,21.109,16.266
6lu7_idAAAKgen4,-8.1,3.874,0.782
6lu7_idAAAKgen4,-8.0,26.612,22.5
6lu7_idAAAFgen4,-7.9,0.0,0.0
6lu7_idAAAKgen4,-7.9,24.748,19.817
6lu7_idAAAKgen4,-7.9,3.103,2.056
6lu7_idAAAFgen4,-7.8,7.807,2.744
6lu7_idAAAFgen4,-7.8,3.638,2.236
6lu7_idAAAKgen4,-7.8,4.981,2.229
6lu7_idAAAFgen4,-7.7,23.396,20.068
6lu7_idAAAFgen4,-7.7,21.599,18.141
6lu7_idAABFgen4,-7.4,25.101,22.908
6lu7_idAABFgen4,-7.4,0.0,0.0
6lu7_idAAAFgen4,-7.4,22.988,17.965
6lu7_idAAAFgen4,-7.4,24.083,20.129
6lu7_idAABFgen4,-7.3,25.642,23.402
6lu7_idAAAFgen4,-7.3,40.322,35.403
6lu7_idAAAFgen4,-7.2,21.399,18.6
6lu7_idAABFgen4,-7.1,20.216,17.841
6lu7_idAABFgen4,-7.0,6.785,4.383
6lu7_idAABFgen4,-7.0,25.051,22.985
6lu7_idAABFgen4,-7.0,24.867,22.53
6lu7_idAABFgen4,-7.0,12.8,10.175
6lu7_idAAAEgen4,-7.0,0.0,0.0
6lu7_idAABFgen4,-6.9,6.645,3.661
6lu7_idAAAEgen4,-6.7,2.249,1.784
6lu7_idAAAEgen4,-6.7,6.655,3.182
6lu7_idAAAEgen4,-6.7,3.051,2.274
6lu7_idAAAEgen4,-6.6,2.854,2.266
6lu7_idAAAEgen4,-6.6,23.409,20.648
6lu7_idAAAEgen4,-6.4,22.593,19.707
6lu7_idAAAEgen4,-6.4,22.634,19.582
6lu7_idAAANgen4,-6.4,0.0,0.0
6lu7_idAAAEgen4,-6.3,24.255,21.807
6lu7_idAAANgen4,-6.2,7.961,4.493
6lu7_idAAANgen4,-6.2,7.366,4.142
6lu7_idAAANgen4,-6.1,9.187,5.887
6lu7_idAAANgen4,-5.9,5.716,2.927
6lu7_idAAANgen4,-5.9,5.855,2.915
6lu7_idAAANgen4,-5.9,8.387,5.064
6lu7_idAAANgen4,-5.8,6.022,3.52
6lu7_idAAANgen4,-5.8,5.98,3.189
6lu7_idAABGgen4,-10.8,0.0,0.0
6lu7_idAABGgen4,-10.6,31.745,30.69
6lu7_idAABGgen4,-10.3,32.583,31.629
6lu7_idAABGgen4,-9.6,33.303,33.137
6lu7_idAABGgen4,-9.5,30.816,25.205
6lu7_idAABGgen4,-9.5,35.488,33.613
6lu7_idAABGgen4,-9.4,29.984,24.123
6lu7_idAABGgen4,-9.4,29.438,23.538
6lu7_idAABGgen4,-9.3,28.258,22.651
6lu7_idAABHgen4,-10.1,0.0,0.0
6lu7_idAABHgen4,-10.0,8.971,5.256
6lu7_idAABHgen4,-9.8,12.472,7.088
6lu7_idAABHgen4,-9.6,20.826,15.973
6lu7_idAABHgen4,-9.5,7.786,4.335
6lu7_idAABHgen4,-9.5,32.54,28.203
6lu7_idAABHgen4,-9.2,38.198,31.507
6lu7_idAABHgen4,-9.1,28.276,22.552
6lu7_idAABHgen4,-9.1,13.965,7.973
6lu7_idAABIgen4,-11.5,0.0,0.0
6lu7_idAABIgen4,-11.4,31.341,30.249
6lu7_idAABIgen4,-11.4,30.503,29.26
6lu7_idAABIgen4,-11.3,31.412,26.952
6lu7_idAABIgen4,-11.1,30.829,28.074
6lu7_idAABIgen4,-11.1,31.396,30.187
6lu7_idAABIgen4,-10.9,26.018,21.654
6lu7_idAABIgen4,-10.7,31.451,27.497
6lu7_idAABIgen4,-10.5,27.11,25.147
6lu7_idAABJgen4,-10.9,0.0,0.0
6lu7_idAABJgen4,-10.4,6.869,1.79
6lu7_idAABJgen4,-10.0,5.611,1.894
6lu7_idAABJgen4,-9.8,9.089,3.382
6lu7_idAABJgen4,-9.8,32.976,31.427
6lu7_idAABJgen4,-9.7,11.245,7.202
6lu7_idAABJgen4,-9.6,9.553,2.182
6lu7_idAABJgen4,-9.4,32.47,31.606
6lu7_idAABJgen4,-9.4,43.689,39.091
6lu7_idAABKgen4,-11.7,0.0,0.0
6lu7_idAABKgen4,-10.8,39.578,34.337
6lu7_idAABKgen4,-10.6,6.086,1.471
6lu7_idAABKgen4,-10.6,2.148,0.857
6lu7_idAABKgen4,-10.4,14.543,1.566
6lu7_idAABKgen4,-10.3,14.68,1.964
6lu7_idAABKgen4,-10.2,6.292,1.575
6lu7_idAABKgen4,-10.2,22.225,19.414
6lu7_idAABKgen4,-10.1,22.45,19.703
6lu7_idAABLgen4,-11.1,0.0,0.0
6lu7_idAABLgen4,-10.7,6.059,3.201
6lu7_idAABLgen4,-10.5,9.722,1.405
6lu7_idAABLgen4,-10.4,23.682,18.467
6lu7_idAABLgen4,-10.2,10.564,2.295
6lu7_idAABLgen4,-10.2,34.727,29.608
6lu7_idAABLgen4,-9.8,26.973,23.911
6lu7_idAABLgen4,-9.8,45.145,41.175
6lu7_idAABLgen4,-9.7,8.15,5.111
