Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6lu7_idAACYgen3,-10.6,9.112,4.572
6lu7_idAACYgen3,-10.6,5.31,2.146
6lu7_idAACYgen3,-10.5,9.893,6.18
6lu7_idAACYgen3,-10.5,28.415,24.841
6lu7_idAACYgen3,-10.5,25.522,19.789
6lu7_idAACWgen3,-8.5,0.0,0.0
6lu7_idAACWgen3,-7.9,2.073,0.63
6lu7_idAACWgen3,-7.4,5.135,1.154
6lu7_idAACWgen3,-7.0,5.71,1.216
6lu7_idAACWgen3,-7.0,3.458,2.386
6lu7_idAACWgen3,-6.8,5.782,2.685
6lu7_idAACWgen3,-6.5,5.518,3.725
6lu7_idAACWgen3,-6.5,7.006,4.155
6lu7_idAACWgen3,-6.4,29.996,28.55
6lu7_idAACVgen3,-7.7,0.0,0.0
6lu7_idAACVgen3,-7.0,5.843,4.563
6lu7_idAACVgen3,-6.9,25.586,22.242
6lu7_idAACVgen3,-6.5,26.483,23.491
6lu7_idAACVgen3,-6.4,31.095,27.84
6lu7_idAACVgen3,-6.2,30.314,26.92
6lu7_idAACVgen3,-6.2,22.183,18.815
6lu7_idAACVgen3,-6.1,28.377,26.093
6lu7_idAACVgen3,-6.1,6.981,5.607
6lu7_idAACUgen3,-11.2,0.0,0.0
6lu7_idAACUgen3,-10.9,32.502,27.466
6lu7_idAACUgen3,-10.8,2.014,1.396
6lu7_idAACUgen3,-10.7,36.129,29.85
6lu7_idAACUgen3,-10.5,4.576,3.508
6lu7_idAACUgen3,-10.5,48.608,43.166
6lu7_idAACUgen3,-10.4,47.187,44.079
6lu7_idAACUgen3,-10.3,48.986,43.643
6lu7_idAACUgen3,-10.2,48.822,43.405
6lu7_idAACSgen3,-11.9,0.0,0.0
6lu7_idAACSgen3,-11.1,38.414,35.585
6lu7_idAACSgen3,-10.8,13.456,3.359
6lu7_idAACSgen3,-10.5,23.432,19.231
6lu7_idAACSgen3,-10.2,11.605,2.605
6lu7_idAACSgen3,-10.1,42.71,35.557
6lu7_idAACSgen3,-9.7,24.275,19.25
6lu7_idAACSgen3,-9.7,43.404,36.345
6lu7_idAACSgen3,-9.6,31.139,26.301
6lu7_idAACRgen3,-11.8,0.0,0.0
6lu7_idAACRgen3,-10.7,10.887,5.096
6lu7_idAACRgen3,-10.6,22.58,13.767
6lu7_idAACRgen3,-10.5,10.44,5.55
6lu7_idAACRgen3,-10.5,11.16,4.613
6lu7_idAACRgen3,-10.2,2.457,1.47
6lu7_idAACRgen3,-10.1,44.42,39.313
6lu7_idAACRgen3,-9.9,10.065,4.62
6lu7_idAACRgen3,-9.7,7.642,4.553
6lu7_idAACQgen3,-9.5,0.0,0.0
6lu7_idAACQgen3,-9.4,2.526,1.771
6lu7_idAACQgen3,-9.1,25.556,20.58
6lu7_idAACQgen3,-9.1,7.986,2.818
6lu7_idAACQgen3,-9.0,7.549,3.343
6lu7_idAACQgen3,-8.6,25.403,24.007
6lu7_idAACQgen3,-8.6,25.146,23.203
6lu7_idAACQgen3,-8.6,8.17,3.224
6lu7_idAACQgen3,-8.5,8.144,3.49
6lu7_idAACPgen3,-8.0,0.0,0.0
6lu7_idAACPgen3,-7.9,8.015,2.624
6lu7_idAACPgen3,-7.6,23.436,20.227
6lu7_idAACPgen3,-7.6,7.63,2.318
6lu7_idAACPgen3,-7.6,23.78,20.503
6lu7_idAACPgen3,-7.6,23.908,20.73
6lu7_idAACPgen3,-7.5,23.93,19.722
6lu7_idAACPgen3,-7.4,22.361,19.484
6lu7_idAACPgen3,-7.4,22.489,19.514
6lu7_idAACOgen3,-10.2,0.0,0.0
6lu7_idAACOgen3,-9.7,7.48,3.152
6lu7_idAACOgen3,-9.6,2.299,1.792
6lu7_idAACOgen3,-9.5,2.219,1.749
6lu7_idAACOgen3,-9.1,2.741,1.949
6lu7_idAACOgen3,-9.1,14.763,7.92
6lu7_idAACOgen3,-8.7,17.774,13.422
6lu7_idAACOgen3,-8.7,8.79,4.184
6lu7_idAACOgen3,-8.6,6.091,4.125
6lu7_idAACNgen3,-11.2,0.0,0.0
6lu7_idAACNgen3,-10.7,35.155,31.395
6lu7_idAACNgen3,-10.4,23.677,18.638
6lu7_idAACNgen3,-10.0,22.945,16.238
6lu7_idAACNgen3,-10.0,11.023,4.51
6lu7_idAACNgen3,-10.0,31.169,24.817
6lu7_idAACNgen3,-9.9,24.756,21.163
6lu7_idAACNgen3,-9.9,21.947,15.708
6lu7_idAACNgen3,-9.7,24.714,17.944
6lu7_idAACMgen3,-9.6,0.0,0.0
6lu7_idAACMgen3,-8.3,2.398,1.1
6lu7_idAACMgen3,-8.1,3.211,2.083
6lu7_idAACMgen3,-7.7,3.342,2.106
6lu7_idAACMgen3,-7.6,9.417,5.121
6lu7_idAACMgen3,-7.6,7.085,2.658
6lu7_idAACMgen3,-7.4,24.204,21.102
6lu7_idAACMgen3,-7.3,20.81,18.561
6lu7_idAACMgen3,-7.2,8.044,5.412
6lu7_idAACLgen3,-11.5,0.0,0.0
6lu7_idAACLgen3,-10.8,10.039,3.789
6lu7_idAACLgen3,-10.8,3.676,1.858
6lu7_idAACLgen3,-10.5,19.236,16.495
6lu7_idAACLgen3,-10.3,18.939,16.504
6lu7_idAACLgen3,-10.2,33.137,30.196
6lu7_idAACLgen3,-10.0,27.808,26.441
6lu7_idAACLgen3,-10.0,21.009,18.305
6lu7_idAACLgen3,-9.7,15.792,8.268
6lu7_idAACKgen3,-10.7,0.0,0.0
6lu7_idAACKgen3,-10.4,32.461,31.568
6lu7_idAACKgen3,-10.1,5.363,2.917
6lu7_idAACKgen3,-9.7,7.131,1.478
6lu7_idAACKgen3,-9.5,13.457,10.339
6lu7_idAACKgen3,-9.5,10.022,2.138
6lu7_idAACKgen3,-9.4,8.707,2.982
6lu7_idAACKgen3,-9.2,42.005,37.68
6lu7_idAACKgen3,-9.2,14.764,10.341
6lu7_idAACJgen3,-8.9,0.0,0.0
6lu7_idAACJgen3,-8.8,7.042,1.181
6lu7_idAACJgen3,-8.4,27.012,23.513
6lu7_idAACJgen3,-8.2,33.181,28.534
6lu7_idAACJgen3,-8.2,35.012,29.548
6lu7_idAACJgen3,-8.1,33.881,29.997
6lu7_idAACJgen3,-8.0,34.347,30.766
6lu7_idAACJgen3,-8.0,45.532,39.991
6lu7_idAACJgen3,-7.8,29.249,25.626
6lu7_idAACIgen3,-11.1,0.0,0.0
6lu7_idAACIgen3,-11.0,9.762,3.712
6lu7_idAACIgen3,-10.9,3.878,2.094
6lu7_idAACIgen3,-10.7,8.998,2.824
6lu7_idAACIgen3,-10.5,9.509,3.014
6lu7_idAACIgen3,-10.3,9.409,3.988
6lu7_idAACIgen3,-10.1,41.854,37.217
6lu7_idAACIgen3,-10.1,6.648,2.212
6lu7_idAACIgen3,-9.9,9.576,2.127
6lu7_idAACHgen3,-5.6,0.0,0.0
6lu7_idAACHgen3,-5.6,26.663,24.788
6lu7_idAACHgen3,-5.4,25.861,23.692
6lu7_idAACHgen3,-5.2,3.079,1.653
6lu7_idAACHgen3,-5.2,26.987,25.632
6lu7_idAACHgen3,-5.1,32.787,32.183
6lu7_idAACHgen3,-5.0,7.247,6.342
6lu7_idAACHgen3,-5.0,26.843,24.828
6lu7_idAACHgen3,-4.9,26.326,24.204
6lu7_idAACFgen3,-5.7,0.0,0.0
6lu7_idAACFgen3,-5.6,16.668,13.895
6lu7_idAACFgen3,-5.6,5.301,2.839
6lu7_idAACFgen3,-5.2,16.013,13.435
6lu7_idAACFgen3,-5.2,5.106,3.057
6lu7_idAACFgen3,-5.1,34.63,32.561
6lu7_idAACFgen3,-5.1,3.613,2.158
6lu7_idAACFgen3,-5.0,35.528,32.535
6lu7_idAACFgen3,-4.9,32.652,29.629
6lu7_idAACEgen3,-11.2,0.0,0.0
6lu7_idAACEgen3,-10.8,7.543,1.696
6lu7_idAACEgen3,-10.4,9.7,2.275
6lu7_idAACEgen3,-10.0,7.491,2.422
6lu7_idAACEgen3,-9.8,31.904,30.843
6lu7_idAACEgen3,-9.6,6.958,1.801
6lu7_idAACEgen3,-9.5,9.413,3.33
6lu7_idAACEgen3,-9.4,6.374,2.14
6lu7_idAACEgen3,-9.4,31.621,31.006
6lu7_idAACDgen3,-7.1,0.0,0.0
6lu7_idAACDgen3,-6.9,5.73,2.236
6lu7_idAACDgen3,-6.2,33.082,30.466
6lu7_idAACDgen3,-6.0,4.92,2.474
6lu7_idAACDgen3,-6.0,6.834,4.697
6lu7_idAACDgen3,-5.9,33.312,31.08
6lu7_idAACDgen3,-5.8,33.938,30.894
6lu7_idAACDgen3,-5.8,26.578,24.169
6lu7_idAACDgen3,-5.8,25.013,22.391
6lu7_idAACCgen3,-10.4,0.0,0.0
