Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6lu7_idAAASgen2,-7.9,7.704,3.326
6lu7_idAAASgen2,-7.9,9.814,3.798
6lu7_idAAATgen2,-7.9,12.015,3.819
6lu7_idAAAGgen2,-7.8,45.806,40.51
6lu7_idAAAGgen2,-7.8,34.101,29.726
6lu7_idAAAXgen2,-7.7,25.201,20.767
6lu7_idAAAAgen2,-7.7,24.072,22.079
6lu7_idAAAAgen2,-7.7,15.481,12.47
6lu7_idAAAAgen2,-7.7,40.52,36.193
6lu7_idAAANgen2,-7.7,16.582,10.954
6lu7_idAABDgen2,-7.6,24.196,20.897
6lu7_idAABDgen2,-7.6,34.031,31.157
6lu7_idAABDgen2,-7.6,11.566,4.957
6lu7_idAABDgen2,-7.6,22.135,18.89
6lu7_idAABDgen2,-7.6,20.201,17.506
6lu7_idAAAXgen2,-7.6,2.084,1.39
6lu7_idAAAXgen2,-7.6,25.006,20.236
6lu7_idAAAHgen2,-7.6,34.152,29.237
6lu7_idAABDgen2,-7.5,18.394,16.6
6lu7_idAAAXgen2,-7.5,6.151,3.167
6lu7_idAAAHgen2,-7.5,34.892,29.843
6lu7_idAAAHgen2,-7.5,8.551,3.888
6lu7_idAABDgen2,-7.4,10.213,4.265
6lu7_idAAAXgen2,-7.4,6.247,3.797
6lu7_idAAAXgen2,-7.4,6.352,3.334
6lu7_idAAAHgen2,-7.4,2.542,1.842
6lu7_idAAANgen2,-7.4,7.348,2.371
6lu7_idAAANgen2,-7.4,31.542,29.96
6lu7_idAABDgen2,-7.3,25.067,21.894
6lu7_idAABCgen2,-7.3,0.0,0.0
6lu7_idAAAHgen2,-7.3,4.395,2.782
6lu7_idAAAHgen2,-7.3,7.132,3.327
6lu7_idAAAHgen2,-7.3,14.018,13.13
6lu7_idAAAJgen2,-7.3,0.0,0.0
6lu7_idAAAJgen2,-7.3,4.179,0.158
6lu7_idAAANgen2,-7.3,16.355,9.015
6lu7_idAAANgen2,-7.3,18.754,14.446
6lu7_idAAANgen2,-7.3,25.715,20.372
6lu7_idAABCgen2,-7.1,2.633,1.455
6lu7_idAAANgen2,-7.1,7.366,1.957
6lu7_idAAANgen2,-7.1,8.055,3.223
6lu7_idAABCgen2,-7.0,3.735,2.308
6lu7_idAAAJgen2,-7.0,7.332,4.152
6lu7_idAAAJgen2,-6.9,5.193,3.128
6lu7_idAAAVgen2,-6.8,0.0,0.0
6lu7_idAAAJgen2,-6.8,21.647,19.51
6lu7_idAABCgen2,-6.7,2.534,1.116
6lu7_idAABCgen2,-6.7,3.803,2.154
6lu7_idAAAJgen2,-6.7,30.438,28.935
6lu7_idAAAJgen2,-6.7,22.363,19.909
6lu7_idAAAVgen2,-6.6,25.118,23.019
6lu7_idAAAJgen2,-6.6,23.227,21.5
6lu7_idAAAJgen2,-6.6,23.643,19.861
6lu7_idAABCgen2,-6.5,3.91,2.393
6lu7_idAAAVgen2,-6.5,24.672,22.554
6lu7_idAAAVgen2,-6.5,16.315,14.502
6lu7_idAAAVgen2,-6.5,4.424,2.545
6lu7_idAAAFgen2,-6.5,0.0,0.0
6lu7_idAABCgen2,-6.4,6.823,3.529
6lu7_idAAAVgen2,-6.4,40.839,38.022
6lu7_idAAAVgen2,-6.4,3.74,1.78
6lu7_idAABCgen2,-6.3,7.142,5.946
6lu7_idAAAVgen2,-6.3,23.359,21.959
6lu7_idAAAVgen2,-6.3,4.424,2.469
6lu7_idAAAPgen2,-6.3,0.0,0.0
6lu7_idAABCgen2,-6.2,8.222,4.675
6lu7_idAAAFgen2,-6.2,25.283,21.299
6lu7_idAAAZgen2,-6.1,0.0,0.0
6lu7_idAAAFgen2,-6.1,24.25,20.872
6lu7_idAAAFgen2,-6.1,6.467,2.074
6lu7_idAAAFgen2,-6.1,25.024,21.747
6lu7_idAAAPgen2,-6.1,5.753,3.8
6lu7_idAAAFgen2,-6.0,25.291,21.31
6lu7_idAAAFgen2,-6.0,24.528,21.387
6lu7_idAAAPgen2,-6.0,5.84,3.462
6lu7_idAAAPgen2,-6.0,5.857,3.916
6lu7_idAAAPgen2,-6.0,6.778,2.362
6lu7_idAAARgen2,-6.0,0.0,0.0
6lu7_idAAARgen2,-6.0,3.667,1.213
6lu7_idAAARgen2,-6.0,26.846,24.236
6lu7_idAAAZgen2,-5.9,4.302,2.709
6lu7_idAAAFgen2,-5.9,3.787,2.429
6lu7_idAAAFgen2,-5.9,25.948,22.036
6lu7_idAAARgen2,-5.9,26.464,24.283
6lu7_idAAARgen2,-5.9,27.146,24.604
6lu7_idAAAZgen2,-5.8,3.839,2.374
6lu7_idAAAZgen2,-5.8,7.33,3.037
6lu7_idAAAPgen2,-5.8,24.654,21.513
6lu7_idAAARgen2,-5.8,16.601,13.908
6lu7_idAAARgen2,-5.8,26.237,24.219
6lu7_idAAAPgen2,-5.7,25.763,22.506
6lu7_idAAARgen2,-5.7,34.606,32.09
6lu7_idAAARgen2,-5.7,34.194,31.162
6lu7_idAABFgen2,-5.6,0.0,0.0
6lu7_idAAAZgen2,-5.6,4.05,2.761
6lu7_idAAADgen2,-5.6,0.0,0.0
6lu7_idAAAPgen2,-5.6,7.102,4.542
6lu7_idAAADgen2,-5.5,5.474,2.62
6lu7_idAAAZgen2,-5.4,28.55,23.449
6lu7_idAAADgen2,-5.4,5.135,2.232
6lu7_idAAADgen2,-5.4,33.585,31.426
6lu7_idAAAPgen2,-5.4,12.356,9.177
6lu7_idAABFgen2,-5.3,34.415,32.088
6lu7_idAABFgen2,-5.3,35.588,33.512
6lu7_idAABFgen2,-5.3,5.738,2.106
6lu7_idAABFgen2,-5.3,34.345,32.208
6lu7_idAAAZgen2,-5.3,26.529,22.302
6lu7_idAAAWgen2,-5.3,0.0,0.0
6lu7_idAAADgen2,-5.3,5.653,3.166
6lu7_idAABFgen2,-5.2,35.555,33.208
6lu7_idAABFgen2,-5.2,18.984,15.592
6lu7_idAAAZgen2,-5.2,2.36,1.594
6lu7_idAAAZgen2,-5.2,3.463,1.627
6lu7_idAAADgen2,-5.2,6.713,2.111
6lu7_idAABFgen2,-5.0,19.531,16.07
6lu7_idAABFgen2,-5.0,35.577,33.203
6lu7_idAAAWgen2,-5.0,36.343,33.4
6lu7_idAAAWgen2,-4.9,36.39,33.122
6lu7_idAAAWgen2,-4.9,6.905,4.357
6lu7_idAAAWgen2,-4.9,36.367,34.018
6lu7_idAAADgen2,-4.9,24.025,21.206
6lu7_idAAADgen2,-4.9,5.148,3.268
6lu7_idAAAWgen2,-4.8,28.306,26.009
6lu7_idAAAWgen2,-4.8,23.198,20.735
6lu7_idAAADgen2,-4.8,5.104,3.293
6lu7_idAAAWgen2,-4.7,30.418,28.52
6lu7_idAAAWgen2,-4.7,5.979,3.16
6lu7_idAABIgen2,-9.6,0.0,0.0
6lu7_idAABIgen2,-9.6,16.983,13.476
6lu7_idAABIgen2,-9.5,17.562,13.79
6lu7_idAABIgen2,-9.5,17.088,13.724
6lu7_idAABIgen2,-9.3,15.776,12.667
6lu7_idAABIgen2,-9.2,18.755,9.181
6lu7_idAABIgen2,-9.0,13.716,12.395
6lu7_idAABIgen2,-9.0,15.281,12.41
6lu7_idAABIgen2,-8.9,18.065,11.469
6lu7_idAABKgen2,-7.5,0.0,0.0
6lu7_idAABKgen2,-7.3,2.485,1.647
6lu7_idAABKgen2,-6.8,7.316,1.758
6lu7_idAABKgen2,-6.7,19.108,16.774
6lu7_idAABKgen2,-6.7,20.377,16.248
6lu7_idAABKgen2,-6.7,25.954,21.962
6lu7_idAABKgen2,-6.6,34.049,29.222
6lu7_idAABKgen2,-6.6,24.577,22.09
6lu7_idAABKgen2,-6.6,6.904,2.211
6lu7_idAABLgen2,-9.9,0.0,0.0
6lu7_idAABLgen2,-8.9,5.504,3.142
6lu7_idAABLgen2,-8.5,23.623,19.718
6lu7_idAABLgen2,-8.5,7.048,3.087
6lu7_idAABLgen2,-8.5,23.583,19.629
6lu7_idAABLgen2,-8.4,15.364,13.403
6lu7_idAABLgen2,-8.4,15.74,13.438
6lu7_idAABLgen2,-8.4,5.849,3.917
6lu7_idAABLgen2,-8.3,24.549,20.608
6lu7_idAABMgen2,-6.3,0.0,0.0
6lu7_idAABMgen2,-6.1,2.264,1.504
6lu7_idAABMgen2,-6.1,34.453,30.621
6lu7_idAABMgen2,-6.0,32.155,27.964
6lu7_idAABMgen2,-6.0,20.945,17.405
6lu7_idAABMgen2,-5.9,30.442,26.038
6lu7_idAABMgen2,-5.9,20.135,16.35
6lu7_idAABMgen2,-5.8,31.647,28.065
6lu7_idAABMgen2,-5.8,31.308,27.371
